    128,         7.2098,        -2.4226,         4.7872,       336.9989,        11.0718,       697.2710,         3.4587,       200.9584,         7.6131,     61758.6250,         0.0000,         2.8083,
    129,         0.9467,         2.7516,         3.6983,       336.4210,        11.1850,       697.2453,         3.4814,       200.3617,         7.7036,     61758.5312,         0.0000,         2.8035,
    130,         8.0576,        -2.8598,         5.1979,       338.4071,        13.8593,       697.5179,         3.8023,       200.9593,         8.9874,     61758.4297,       130.0000,         2.8201,
    131,        10.4045,        -4.6783,         5.7261,       340.8459,        16.9840,       697.8807,         4.2133,       201.9145,        10.6314,     61758.3203,       130.0000,         2.8404,
    132,         3.0071,         0.8038,         3.8109,       341.2333,        18.0537,       697.8323,         4.2133,       201.2241,        10.6314,     61758.2500,       130.0000,         2.8436,
    133,         0.0000,         3.8152,         3.8152,       341.6236,        19.1233,       697.7840,         4.2133,       200.5361,        10.6314,     61758.1641,       130.0000,         2.8469,
    134,         3.9932,         0.6004,         4.5936,       342.8774,        21.0547,       697.9080,         4.3857,       200.5392,        11.3208,     61758.0586,       130.0000,         2.8573,
    135,         7.8449,        -2.8236,         5.0213,       344.5771,        23.4273,       698.1202,         4.6463,       200.8945,        12.3631,     61757.9531,       130.0000,         2.8715,
    136,         8.9450,        -3.5612,         5.3838,       346.5439,        26.0622,       698.3849,         4.9593,       201.4582,        13.6153,     61757.8477,       130.0000,         2.8879,
    137,         8.7689,        -3.2315,         5.5373,       348.6822,        28.8650,       698.6832,         5.3059,       202.1539,        15.0018,     61757.7461,       130.0000,         2.9057,
    138,         8.8641,        -3.0234,         5.8407,       351.0273,        31.8716,       699.0223,         5.6933,       203.0104,        16.5513,     61757.6367,       130.0000,         2.9252,
    139,        11.0158,        -4.8372,         6.1786,       353.7345,        35.2395,       699.4335,         6.1530,       204.1522,        18.3899,     61757.5312,       130.0000,         2.9478,
    140,        11.2585,        -4.3526,         6.9059,       357.0675,        39.2336,       699.9702,         6.7378,       205.7909,        20.7294,     61757.4453,       130.0000,         2.9756,
    141,         3.4696,         2.6176,         6.0872,       359.5842,        42.4184,       700.3450,         7.1609,       206.7758,        22.4216,     61757.4219,       130.0000,         2.9965,
    142,        10.2411,        -4.3982,         5.8430,       361.8328,        45.3398,       700.6669,         7.5312,       207.5483,        23.9029,     61757.4141,       130.0000,         3.0153,
    143,         6.1220,        -0.9212,         5.2008,       363.3541,        47.5356,       700.8437,         7.7564,       207.7385,        24.8038,     61757.3906,       130.0000,         3.0280,
    144,         2.4973,         1.5934,         4.0907,       363.7506,        48.6053,       700.7953,         7.7564,       207.0283,        24.8038,     61757.3750,       130.0000,         3.0313,
    145,         8.6681,        -3.2280,         5.4402,       365.5124,        51.0357,       701.0192,         8.0286,       207.4076,        25.8924,     61757.3359,       130.0000,         3.0459,
    146,         7.4362,        -2.2798,         5.1564,       366.9357,        53.1209,       701.1740,         8.2317,       207.5099,        26.7048,     61757.2734,       130.0000,         3.0578,
    147,         5.0082,        -0.1040,         4.9041,       368.1492,        54.9919,       701.2858,         8.3919,       207.4404,        27.3458,     61757.1875,       130.0000,         3.0679,
    148,         6.7745,        -1.5450,         5.2296,       369.7036,        57.2062,       701.4664,         8.6209,       207.6456,        28.2616,     61757.1016,       130.0000,         3.0809,
